timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,timestamp_ns,userstackbase,userstacklimit,win32startaddr,devicename,devicenamelength,drivername,drivernamelength,cycletime,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,timedatestamp,baseaddress,bytescopied,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,operationstatus,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,targetthreadcreatetime,targetthreadid,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,allocationtype,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,lastprotectionmask,viewsize,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,accessmask,washardened,classification,eventtype,fileid,fileusn,info,scansource,desiredaccess,returncode,creationtime,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,featureid,defaultbase,imagebase,imagesize,data,startstop,threadtime,deltacpu,deltawall,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,first resource path,first resource type,id,resource count,scan source,type,startqpc,process,reason,channel,eventid,processimagepath,taintreason,scanreason,scanresult,level,stopreason,triggersigseq,guid,signatureid
"2025-11-10 13:49:42.2869998Z","2025-11-10 13:49:42.2869998Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3320 MsMpEng.exe",3836,," 4532 notepad.exe",,,,,,,,,,,,,,,,,,,,1762782582286999800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16526,0,1,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.2870120Z","2025-11-10 13:49:42.2870120Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3320 MsMpEng.exe",3836,," 4532 notepad.exe",,,,,,,,,,,,,,,,,,,,1762782582287012000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16526,0,1,false,false,0,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.2870155Z","2025-11-10 13:49:42.2870155Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3320 MsMpEng.exe",3836,," 4532 notepad.exe",,,,,,,,,,,,,,,,,,,,1762782582287015500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16497,2066,1,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.2870409Z","2025-11-10 13:49:42.2870409Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3320 MsMpEng.exe",3836,," 4532 notepad.exe",,,,,,,,,,,,,,,,,,,,1762782582287040900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16497,2066,1,false,true,0,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.2870803Z","2025-11-10 13:49:42.2870803Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3320 MsMpEng.exe",3316,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,,1762782582287080300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16497,0,1,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.2871046Z","2025-11-10 13:49:42.2871046Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3320 MsMpEng.exe",3316,," 5776 attack-148.exe",,,,,,,,,,,,,,,,,,,,1762782582287104600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16497,0,1,false,true,0,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.3024627Z","2025-11-10 13:49:42.3024627Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 7032 svchost.exe",10404,,," 7032 svchost.exe",,,,,,,,,,,,,18446606103103963136,18446606103103934464,140737324634384,0,139292360704,10404,1762782582302462800,139298078720,139298045952,140737324634384,,,,,14723579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.3025696Z","2025-11-10 13:49:42.3025696Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 7032 svchost.exe",3748,,," 7032 svchost.exe",,,,,,,,,,,,,18446606103096066048,18446606103096037376,140737324634384,0,139292344320,3748,1762782582302569600,139293884416,139293851648,140737324634384,,,,,91729955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.3026364Z","2025-11-10 13:49:42.3026364Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 7032 svchost.exe",10960,,," 7032 svchost.exe",,,,,,,,,,,,,18446606103142137856,18446606103142109184,140737324634384,0,139292409856,10960,1762782582302636500,139304894464,139304861696,140737324634384,,,,,121216267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.3044584Z","2025-11-10 13:49:42.3044584Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 6808 svchost.exe",588,,," 6808 svchost.exe",,,,,,,,,,,,,18446606103098818560,18446606103098789888,140737324634384,0,480425017344,588,1762782582304458400,480428687360,480428650496,140737324634384,,,,,506425351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.3045848Z","2025-11-10 13:49:42.3045848Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 6808 svchost.exe",11928,,," 6808 svchost.exe",,,,,,,,,,,,,18446606103116775424,18446606103116746752,140737324634384,0,480425025536,11928,1762782582304584800,480429735936,480429703168,140737324634384,,,,,9160281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.3103690Z","2025-11-10 13:49:42.3103690Z","ETW","Microsoft-Antimalware-Engine",3,"Message  Info "," 3320 MsMpEng.exe",4304,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_11.2508.1.0_x64__8wekyb3d8bbwe\Assets\CalculatorAppList.targetsize-24_altform-unplated.png : CI bit is set, but level is too low. Level: 0",,,,,,,,,,,,,,,,,1762782582310369000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.3108710Z","2025-11-10 13:49:42.3108710Z","ETW","Microsoft-Antimalware-Engine",3,"Message  Info "," 3320 MsMpEng.exe",4304,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_11.2508.1.0_x64__8wekyb3d8bbwe\Assets\CalculatorAppList.targetsize-24_altform-unplated.png : CI bit is set, but level is too low. Level: 0",,,,,,,,,,,,,,,,,1762782582310871000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.3116078Z","2025-11-10 13:49:42.3116078Z","ETW","Microsoft-Antimalware-Engine",3,"Message  Info "," 3320 MsMpEng.exe",4304,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_11.2508.1.0_x64__8wekyb3d8bbwe\Assets\CalculatorAppList.targetsize-24_altform-unplated.png : CI bit is set, but level is too low. Level: 0",,,,,,,,,,,,,,,,,1762782582311607800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.3125327Z","2025-11-10 13:49:42.3125327Z","ETW","Microsoft-Antimalware-Engine",3,"Message  Info "," 3320 MsMpEng.exe",4304,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_11.2508.1.0_x64__8wekyb3d8bbwe\Assets\CalculatorAppList.targetsize-24_altform-unplated.png : CI bit is set, but level is too low. Level: 0",,,,,,,,,,,,,,,,,1762782582312532700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.3236535Z","2025-11-10 13:49:42.3236535Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM "," 9004 CalculatorApp.exe",11092,,," 9004 CalculatorApp.exe",,,,,,,,,,,,,,,,,,,1762782582323653500,,,,,,,,,,,,,,,,,,,,,,140688848654336,,134072561818941141,9004,0,6,6,5066549580817410,134072561821323112,11092,,134072561818941141,0,6,6,5066549580817410,,,,,,,,,,,,,,,4096,134072561818941141,9004,0,6,6,5066549580817410,"R-X",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.3238764Z","2025-11-10 13:49:42.3238764Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 9004 CalculatorApp.exe",11092,,," 9004 CalculatorApp.exe",,,,,,,,,,,,,18446606103159570432,18446606103159541760,140736957464688,0,280943874048,11092,1762782582323876400,280954404864,280954376192,140736957464688,,,,,37641681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.3289234Z","2025-11-10 13:49:42.3289234Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring  BmOpenProcess"," 3320 MsMpEng.exe",11064,," 1704 svchost.exe"," 9004 CalculatorApp.exe",,,,,,,,,,,,,,,,,,,1762782582328923400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.3387887Z","2025-11-10 13:49:42.3387887Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 3320 MsMpEng.exe",4304,,," 3320 MsMpEng.exe",,,,,,,,,,,,,,,,,,,1762782582338788700,,,,,,,,,,,,,,,,,,,,,,2916437458944,,134072560086111269,3320,49,8,55,5066549580817347,134072560190301470,4304,,134072560086111269,49,8,55,5066549580817347,,,,,,,,,,,,,,,,134072560086111269,3320,49,8,55,5066549580817347,"RW-",4096,"R-X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.3387935Z","2025-11-10 13:49:42.3387935Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 3320 MsMpEng.exe",4304,,," 3320 MsMpEng.exe",,,,,,,,,,,,,,,,,,,1762782582338793600,,,,,,,,,,,,,,,,,,,,,,2916437458944,,134072560086111269,3320,49,8,55,5066549580817347,134072560190301470,4304,,134072560086111269,49,8,55,5066549580817347,,,,,,,,,,,,,,,,134072560086111269,3320,49,8,55,5066549580817347,"R-X",4096,"RW-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.3528938Z","2025-11-10 13:49:42.3528938Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 9004 CalculatorApp.exe",7416,,," 9004 CalculatorApp.exe",,,,,,,,,,,,,18446606103159570432,18446606103159541760,140737111912000,0,280943890432,11272,1762782582352893800,280954404864,280954400768,140737111912000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.3829488Z","2025-11-10 13:49:42.3829488Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info ","    4 System",9704,,,,,,"C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.UI.Xaml.2.8_8.2501.31001.0_x64__8wekyb3d8bbwe",,,,,,,,,,,,,,,,1762782582382948800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446714997399247600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.3877660Z","2025-11-10 13:49:42.3877660Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 3320 MsMpEng.exe",4304,,," 3320 MsMpEng.exe",,,,,,,,,,,,,,,,,,,1762782582387766000,,,,,,,,,,,,,,,,,,,,,,2916437458944,,134072560086111269,3320,49,8,55,5066549580817347,134072560190301470,4304,,134072560086111269,49,8,55,5066549580817347,,,,,,,,,,,,,,,,134072560086111269,3320,49,8,55,5066549580817347,"RW-",4096,"R-X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.3877710Z","2025-11-10 13:49:42.3877710Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 3320 MsMpEng.exe",4304,,," 3320 MsMpEng.exe",,,,,,,,,,,,,,,,,,,1762782582387771000,,,,,,,,,,,,,,,,,,,,,,2916437458944,,134072560086111269,3320,49,8,55,5066549580817347,134072560190301470,4304,,134072560086111269,49,8,55,5066549580817347,,,,,,,,,,,,,,,,134072560086111269,3320,49,8,55,5066549580817347,"R-X",4096,"RW-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.3891442Z","2025-11-10 13:49:42.3891442Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",16,"KERNEL_THREATINT_TASK_SUSPENDRESUME_THREAD "," 5536 WerFault.exe",10432,,," 4532 notepad.exe",,,,,,,,,,,,,,,,,,,1762782582389144200,,,,,,,,,,,,,,,,,,,,,,,,134072561817730666,5536,0,0,0,5066549580817409,134072561817730747,10432,0,134072561752881873,0,0,0,5066549580817404,134072561812115339,6404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.3906158Z","2025-11-10 13:49:42.3906158Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5536 WerFault.exe",10432,,," 4532 notepad.exe",,,,,,,,,,,,,,,,,,,1762782582390615800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.3908459Z","2025-11-10 13:49:42.3908459Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 3320 MsMpEng.exe",4304,,," 3320 MsMpEng.exe",,,,,,,,,,,,,,,,,,,1762782582390845900,,,,,,,,,,,,,,,,,,,,,,2916437458944,,134072560086111269,3320,49,8,55,5066549580817347,134072560190301470,4304,,134072560086111269,49,8,55,5066549580817347,,,,,,,,,,,,,,,,134072560086111269,3320,49,8,55,5066549580817347,"RW-",4096,"R-X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.3908507Z","2025-11-10 13:49:42.3908507Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 3320 MsMpEng.exe",4304,,," 3320 MsMpEng.exe",,,,,,,,,,,,,,,,,,,1762782582390850700,,,,,,,,,,,,,,,,,,,,,,2916437458944,,134072560086111269,3320,49,8,55,5066549580817347,134072560190301470,4304,,134072560086111269,49,8,55,5066549580817347,,,,,,,,,,,,,,,,134072560086111269,3320,49,8,55,5066549580817347,"R-X",4096,"RW-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.3937455Z","2025-11-10 13:49:42.3937455Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info ","    4 System",9704,,,,,,"C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.8_8.2501.31001.0_x64__8wekyb3d8bbwe\Microsoft.UI.Xaml.dll::$EA",,,,,,,,,,,,,,,,1762782582393745600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446714997624986240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.4250420Z","2025-11-10 13:49:42.4250420Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info ","    4 System",11652,,,,,,"C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.NET.Native.Framework.2.2_2.2.29512.0_x64__8wekyb3d8bbwe",,,,,,,,,,,,,,,,1762782582425042000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446714997382531824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.4266669Z","2025-11-10 13:49:42.4266669Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info ","    4 System",9704,,,,,,"C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.NET.Native.Runtime.2.2_2.2.28604.0_x64__8wekyb3d8bbwe",,,,,,,,,,,,,,,,1762782582426666900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446714997382241008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.4286459Z","2025-11-10 13:49:42.4286459Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","    4 System",36,,," 5824 ctfmon.exe",,,,,,,,,,,,,18446606103098818560,18446606103098789888,140737324634384,0,1002809167872,11880,1762782582428645900,1002815094784,1002815086592,140737324634384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.4288952Z","2025-11-10 13:49:42.4288952Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5824 ctfmon.exe",11880,,," 5824 ctfmon.exe",,,,,,,,,,,,,18446606103142137856,18446606103142109184,140737324634384,0,1002809176064,5144,1762782582428895200,1002815619072,1002815610880,140737324634384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.4302415Z","2025-11-10 13:49:42.4302415Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info ","    4 System",9704,,,,,,"C:\Windows\System32\TextShaping.dll::$EA",,,,,,,,,,,,,,,,1762782582430241500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446714997624986896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.4310511Z","2025-11-10 13:49:42.4310511Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info ","    4 System",9704,,,,,,"C:\Windows\System32\twinapi.appcore.dll::$EA",,,,,,,,,,,,,,,,1762782582431051100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446714997487008384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.4318949Z","2025-11-10 13:49:42.4318949Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info ","    4 System",9704,,,,,,"C:\Windows\System32\TextInputFramework.dll::$EA",,,,,,,,,,,,,,,,1762782582431894900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446714997487009040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.4346411Z","2025-11-10 13:49:42.4346411Z","ETW","Microsoft-Antimalware-Engine",31,"UfsScanFileTask Stop "," 3320 MsMpEng.exe",5928,,,,,,"C:\Users\Public\Downloads\attack-148.exe",,,,,,,,,,,,,,,,1762782582434641100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140735979716608,,,,,,,,,,,,,,,,2343750,,,,,,,,,,,,,,,22324940480553,,,,,,,,,,,,,
"2025-11-10 13:49:42.4349325Z","2025-11-10 13:49:42.4349325Z","ETW","Microsoft-Antimalware-Engine",1,"Scan request  Start "," 3320 MsMpEng.exe",5928,,,,,,,,,,,,,,,,,,,,,,1762782582434932500,,,,,,,,,,"0x4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140735979716608,,,,,,,,,,,,,,,,2343750,,,,,,,,,"C:\Users\Public\Downloads\attack-148.exe","file",252,1,28,"Ø°¬9â'î§‡D2‡NResource",,,,,,,,,,,,,,
"2025-11-10 13:49:42.4351553Z","2025-11-10 13:49:42.4351553Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 3320 MsMpEng.exe",5928,,,,,,"C:\\Users\Public\Downloads\attack-148.exe",,"0x8002",,,,,,,,,,,,,,1762782582435155300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,201538,740107608,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:49:42.4352089Z","2025-11-10 13:49:42.4352089Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 3320 MsMpEng.exe",5928,,,,,,"C:\\Users\Public\Downloads\attack-148.exe",,"0x8002",,,,,,,,,,,,,,1762782582435208900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,56,201538,740107608,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
