timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,desiredaccess,linksourcename,linktargetname,returncode,classification,eventtype,fileid,fileusn,info,scansource,creationtime,engineid,flags,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,featureid,data,startstop,threadtime,deltacpu,deltawall,startqpc,id,process,reason,channel,eventid,cycletime
"2025-11-02 13:07:55.9883983Z","2025-11-02 13:07:55.9883983Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 7324 WerFault.exe",11948,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088875988398300,,,,,,,,,,,,,,,,,,,,,,2097151,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:55.9884038Z","2025-11-02 13:07:55.9884038Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 7324 WerFault.exe",11948,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088875988403800,,,,,,,,,,,,,,,,,,,,,,2097151,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:55.9884332Z","2025-11-02 13:07:55.9884332Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 7324 WerFault.exe",11948,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088875988433200,,,,,,,,,,,,,,,,,,,,,,2097151,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:55.9884454Z","2025-11-02 13:07:55.9884454Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 7324 WerFault.exe",11948,,,"10452 Notepad.exe",8352,,,,,,,,,,,,1762088875988445400,,,,,,,,,,,,,,,,,,,,,,2097151,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:56.0092677Z","2025-11-02 13:07:56.0092677Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info ","    4 System",5200,,,,,,"C:\Program Files\WindowsApps\Microsoft.LanguageExperiencePackde-DE_26100.139.221.0_neutral__8wekyb3d8bbwe\Windows\System32\de-DE\c8a10e267c85b6a09d6c3ea5eafa43a0",,,,,,,,,,1762088876009267700,,,,,,,18446704557509428608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:56.0201513Z","2025-11-02 13:07:56.0201513Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info ","    4 System",68,,,,,,"C:\Program Files\WindowsApps\Microsoft.LanguageExperiencePackde-DE_26100.139.221.0_neutral__8wekyb3d8bbwe\Windows\System32\de-DE\c8a10e267c85b6a09d6c3ea5eafa43a0\KernelBase.dll.mui",,,,,,,,,,1762088876020151300,,,,,,,18446704557462770048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:56.0203694Z","2025-11-02 13:07:56.0203694Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info ","    4 System",68,,,,,,"C:\Program Files\WindowsApps\Microsoft.LanguageExperiencePackde-DE_26100.139.221.0_neutral__8wekyb3d8bbwe\Windows\System32\de-DE\c8a10e267c85b6a09d6c3ea5eafa43a0\KernelBase.dll.mui:WofCompressedData",,,,,,,,,,1762088876020369400,,,,,,,18446704557544921744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:56.0256173Z","2025-11-02 13:07:56.0256173Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","15720 svchost.exe",4176,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088876025617400,,,,,,,,,,,,,,,,,,,,,,80,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:56.0256686Z","2025-11-02 13:07:56.0256686Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","15720 svchost.exe",4176,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088876025668600,,,,,,,,,,,,,,,,,,,,,,2097151,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:56.0256799Z","2025-11-02 13:07:56.0256799Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","15720 svchost.exe",4176,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088876025679900,,,,,,,,,,,,,,,,,,,,,,2097151,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:56.0712604Z","2025-11-02 13:07:56.0712604Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring  BmInternal"," 5912 MsMpEng.exe",15780,,"10452 Notepad.exe",,,,,,,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe","'C:\Windows\System32\notepad.exe'",1762088876071260400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,
"2025-11-02 13:07:56.0719370Z","2025-11-02 13:07:56.0719370Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5912 MsMpEng.exe",15780,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088876071937000,,,,,,,,,,,,,,,,,,,,,,5136,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:56.0733237Z","2025-11-02 13:07:56.0733237Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5912 MsMpEng.exe",12328,,,"11736 attack-762.exe",,,,,,,,,,,,,1762088876073323700,,,,,,,,,,,,,,,,,,,,,,5136,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:56.0775672Z","2025-11-02 13:07:56.0775672Z","ETW","Microsoft-Antimalware-Engine",3,"Message  Info "," 5912 MsMpEng.exe",12284,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_11.2508.1.0_neutral_split.scale-100_8wekyb3d8bbwe\resources.pri : CI bit is set, but level is too low. Level: 0",,,,,,,,,,,1762088876077567200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:56.0784132Z","2025-11-02 13:07:56.0784132Z","ETW","Microsoft-Antimalware-Engine",3,"Message  Info "," 5912 MsMpEng.exe",12284,,,,,"Small object cache hit for C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_11.2508.1.0_neutral_split.scale-100_8wekyb3d8bbwe\resources.pri",,,,,,,,,,,1762088876078413200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:56.1928451Z","2025-11-02 13:07:56.1928451Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","16008 WerFault.exe",12024,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088876192845100,,,,,,,,,,,,,,,,,,,,,,2097151,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:56.1928553Z","2025-11-02 13:07:56.1928553Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","16008 WerFault.exe",12024,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088876192855300,,,,,,,,,,,,,,,,,,,,,,2097151,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:56.1931425Z","2025-11-02 13:07:56.1931425Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","16008 WerFault.exe",12024,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088876193142500,,,,,,,,,,,,,,,,,,,,,,2097151,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:56.1961292Z","2025-11-02 13:07:56.1961292Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","16008 WerFault.exe",12024,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088876196129200,,,,,,,,,,,,,,,,,,,,,,4097,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:56.1965323Z","2025-11-02 13:07:56.1965323Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","16008 WerFault.exe",12024,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088876196532300,,,,,,,,,,,,,,,,,,,,,,2097151,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:56.2424894Z","2025-11-02 13:07:56.2424894Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","16008 WerFault.exe",12024,,,"10452 Notepad.exe",8352,,,,,,,,,,,,1762088876242489400,,,,,,,,,,,,,,,,,,,,,,72,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:56.2425179Z","2025-11-02 13:07:56.2425179Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","16008 WerFault.exe",12024,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088876242517900,,,,,,,,,,,,,,,,,,,,,,1040,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:56.2430404Z","2025-11-02 13:07:56.2430404Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","16008 WerFault.exe",12024,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088876243040400,,,,,,,,,,,,,,,,,,,,,,2097151,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:56.3042105Z","2025-11-02 13:07:56.3042105Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","16008 WerFault.exe",12024,,,"10452 Notepad.exe",8352,,,,,,,,,,,,1762088876304210500,,,,,,,,,,,,,,,,,,,,,,2097151,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:56.3651101Z","2025-11-02 13:07:56.3651101Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","16008 WerFault.exe",12024,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088876365110100,,,,,,,,,,,,,,,,,,,,,,2097151,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:56.3891016Z","2025-11-02 13:07:56.3891016Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","16008 WerFault.exe",12024,,,"10452 Notepad.exe",8352,,,,,,,,,,,,1762088876389101600,,,,,,,,,,,,,,,,,,,,,,2097151,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:56.4560353Z","2025-11-02 13:07:56.4560353Z","ETW","Microsoft-Antimalware-Engine",3,"Message  Info "," 5912 MsMpEng.exe",14136,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_11.2508.1.0_x64__8wekyb3d8bbwe\Assets\CalculatorIcons.ttf : CI bit is set, but level is too low. Level: 0",,,,,,,,,,,1762088876456035300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:56.6224480Z","2025-11-02 13:07:56.6224480Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","16008 WerFault.exe",12024,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088876622448000,,,,,,,,,,,,,,,,,,,,,,2097151,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:56.6372489Z","2025-11-02 13:07:56.6372489Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","16008 WerFault.exe",12024,,,"11736 attack-762.exe",,,,,,,,,,,,,1762088876637248900,,,,,,,,,,,,,,,,,,,,,,1040,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:56.830100000Z","2025-11-02 13:07:56.8301148Z","myETW","Attack-Provider",1337,"Attack-Provider","11736 attack-762.exe",,,,,,"Attack done",,,,,,,,,,,1762088876830114800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:56.8318229Z","2025-11-02 13:07:56.8318229Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop ","11736 attack-762.exe",4516,,,"11736 attack-762.exe",,,,,,,,,,,,,1762088876831822900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446737482469146624,18446737482469122048,140695697049344,0,1089512099840,4516,1089513455616,1089513422848,140695697049344,,,,,,,,,,,,,201927820
"2025-11-02 13:07:56.8318948Z","2025-11-02 13:07:56.8318948Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop ","11736 attack-762.exe",4628,,,"11736 attack-762.exe",,,,,,,,,,,,,1762088876831894800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446737482472132608,18446737482472108032,140734321991760,0,1089512148992,4628,1089519747072,1089519738880,140734321991760,,,,,,,,,,,,,257260
"2025-11-02 13:07:56.8319377Z","2025-11-02 13:07:56.8319377Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop ","11736 attack-762.exe",14476,,,"11736 attack-762.exe",,,,,,,,,,,,,1762088876831937700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446737482449088512,18446737482449063936,140734327249856,0,1089512140800,14476,1089518698496,1089518690304,140734327249856,,,,,,,,,,,,,312360
"2025-11-02 13:07:56.8319660Z","2025-11-02 13:07:56.8319660Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop ","11736 attack-762.exe",8812,,,"11736 attack-762.exe",,,,,,,,,,,,,1762088876831966000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446737482449174528,18446737482449149952,140734327249856,0,1089512132608,8812,1089517649920,1089517641728,140734327249856,,,,,,,,,,,,,2247320
"2025-11-02 13:07:56.8319991Z","2025-11-02 13:07:56.8319991Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop ","11736 attack-762.exe",13916,,,"11736 attack-762.exe",,,,,,,,,,,,,1762088876831999100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446737482470641664,18446737482470617088,140734327249856,0,1089512124416,13916,1089516601344,1089516593152,140734327249856,,,,,,,,,,,,,7259520
"2025-11-02 13:07:56.8320231Z","2025-11-02 13:07:56.8320231Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop ","11736 attack-762.exe",13196,,,"11736 attack-762.exe",,,,,,,,,,,,,1762088876832023100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446737482470125568,18446737482470100992,140734327249856,0,1089512116224,13196,1089515552768,1089515540480,140734327249856,,,,,,,,,,,,,8263100
"2025-11-02 13:07:56.8320592Z","2025-11-02 13:07:56.8320592Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop ","11736 attack-762.exe",12236,,,"11736 attack-762.exe",,,,,,,,,,,,,1762088876832059300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446737482470068224,18446737482470043648,140734327249856,0,1089512108032,12236,1089514504192,1089514491904,140734327249856,,,,,,,,,,,,,12669960
"2025-11-02 13:07:56.8418041Z","2025-11-02 13:07:56.8418041Z","ETW","Microsoft-Antimalware-Engine",26,"Behavior Monitoring  BmProcessTerminate"," 5912 MsMpEng.exe",12244,,"11736 attack-762.exe",,,,,,,,,,,,,,1762088876841804100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:56.8418312Z","2025-11-02 13:07:56.8418312Z","ETW","Microsoft-Antimalware-Engine",73,"Behavior Monitoring  ProcessMonitorFlags"," 5912 MsMpEng.exe",12244,,"11736 attack-762.exe",,,,"C:\Users\Public\Downloads\attack-762.exe",,,,,,,,,,1762088876841831200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134065624637508972,140731983724544,"0x400003FF","0x0","0x44","0x0","0x0","0x0","Termination",,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:56.8419062Z","2025-11-02 13:07:56.8419062Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5912 MsMpEng.exe",12244,,,"11736 attack-762.exe",,,,,,,,,,,,,1762088876841906200,,,,,,,,,,,,,,,,,,,,,,5136,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:59.2159843Z","2025-11-02 13:07:59.2159843Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1756 VBoxService.exe",1884,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088879215984300,,,,,,,,,,,,,,,,,,,,,,1024,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:59.2159892Z","2025-11-02 13:07:59.2159892Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1756 VBoxService.exe",1884,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088879215989200,,,,,,,,,,,,,,,,,,,,,,1024,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:59.2159951Z","2025-11-02 13:07:59.2159951Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1756 VBoxService.exe",1884,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088879215995100,,,,,,,,,,,,,,,,,,,,,,1024,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:59.3435930Z","2025-11-02 13:07:59.3435930Z","ETW","Microsoft-Antimalware-Engine",26,"Behavior Monitoring  BmProcessTerminate"," 5912 MsMpEng.exe",12244,,"10452 Notepad.exe",,,,,,,,,,,,,,1762088879343593000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:59.3436608Z","2025-11-02 13:07:59.3436608Z","ETW","Microsoft-Antimalware-Engine",73,"Behavior Monitoring  ProcessMonitorFlags"," 5912 MsMpEng.exe",12244,,"10452 Notepad.exe",,,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe",,,,,,,,,,1762088879343660800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134065624699629207,140731983724544,"0x400003FF","0x0","0x44","0x0","0x0","0x0","Termination",,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:59.3437243Z","2025-11-02 13:07:59.3437243Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5912 MsMpEng.exe",12244,,,"10452 Notepad.exe",,,,,,,,,,,,,1762088879343724300,,,,,,,,,,,,,,,,,,,,,,5136,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
