timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,defaultbase,imagebase,imagesize,cycletime,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-10-27 10:28:46.3167374Z","2025-10-27 10:28:46.3167374Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\apphelp.dll",,,,,,,,,,,685021,,,,,,,,,,,306558241,,,,,,,,,,140737076527104,140737076527104,651264,,,,,,,,,,,,,
"2025-10-27 10:28:46.3167572Z","2025-10-27 10:28:46.3167572Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\uxtheme.dll",,,,,,,,,,,709862,,,,,,,,,,,3538617358,,,,,,,,,,140737078296576,140737078296576,696320,,,,,,,,,,,,,
"2025-10-27 10:28:46.3167738Z","2025-10-27 10:28:46.3167738Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\windows.storage.dll",,,,,,,,,,,8887203,,,,,,,,,,,798214261,,,,,,,,,,140737088061440,140737088061440,8769536,,,,,,,,,,,,,
"2025-10-27 10:28:46.3167846Z","2025-10-27 10:28:46.3167846Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\netutils.dll",,,,,,,,,,,80696,,,,,,,,,,,865845000,,,,,,,,,,140737099726848,140737099726848,53248,,,,,,,,,,,,,
"2025-10-27 10:28:46.3167946Z","2025-10-27 10:28:46.3167946Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,177968,,,,,,,,,,,3162933716,,,,,,,,,,140737106149376,140737106149376,110592,,,,,,,,,,,,,
"2025-10-27 10:28:46.3168039Z","2025-10-27 10:28:46.3168039Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\ntmarta.dll",,,,,,,,,,,286201,,,,,,,,,,,2803059627,,,,,,,,,,140737107329024,140737107329024,221184,,,,,,,,,,,,,
"2025-10-27 10:28:46.3168206Z","2025-10-27 10:28:46.3168206Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\cfgmgr32.dll",,,,,,,,,,,378754,,,,,,,,,,,836129831,,,,,,,,,,140737120501760,140737120501760,356352,,,,,,,,,,,,,
"2025-10-27 10:28:46.3168345Z","2025-10-27 10:28:46.3168345Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\profapi.dll",,,,,,,,,,,182967,,,,,,,,,,,2107422311,,,,,,,,,,140737124302848,140737124302848,167936,,,,,,,,,,,,,
"2025-10-27 10:28:46.3168460Z","2025-10-27 10:28:46.3168460Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,4201576,,,,,,,,,,,1981517683,,,,,,,,,,140737125220352,140737125220352,4136960,,,,,,,,,,,,,
"2025-10-27 10:28:46.3168569Z","2025-10-27 10:28:46.3168569Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\gdi32full.dll",,,,,,,,,,,1265787,,,,,,,,,,,1728895390,,,,,,,,,,140737129414656,140737129414656,1232896,,,,,,,,,,,,,
"2025-10-27 10:28:46.3168691Z","2025-10-27 10:28:46.3168691Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,649125,,,,,,,,,,,1093144332,,,,,,,,,,140737131249664,140737131249664,667648,,,,,,,,,,,,,
"2025-10-27 10:28:46.3168915Z","2025-10-27 10:28:46.3168915Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\win32u.dll",,,,,,,,,,,189889,,,,,,,,,,,3893946825,,,,,,,,,,140737131970560,140737131970560,159744,,,,,,,,,,,,,
"2025-10-27 10:28:46.3169032Z","2025-10-27 10:28:46.3169032Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\crypt32.dll",,,,,,,,,,,1534966,,,,,,,,,,,2566642874,,,,,,,,,,140737132167168,140737132167168,1536000,,,,,,,,,,,,,
"2025-10-27 10:28:46.3169124Z","2025-10-27 10:28:46.3169124Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\ucrtbase.dll",,,,,,,,,,,1399211,,,,,,,,,,,1508749768,,,,,,,,,,140737133740032,140737133740032,1355776,,,,,,,,,,,,,
"2025-10-27 10:28:46.3169235Z","2025-10-27 10:28:46.3169235Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\WinTypes.dll",,,,,,,,,,,1568994,,,,,,,,,,,1650891442,,,,,,,,,,140737135902720,140737135902720,1486848,,,,,,,,,,,,,
"2025-10-27 10:28:46.3169433Z","2025-10-27 10:28:46.3169433Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,655169,,,,,,,,,,,3977788271,,,,,,,,,,140737137410048,140737137410048,622592,,,,,,,,,,,,,
"2025-10-27 10:28:46.3169588Z","2025-10-27 10:28:46.3169588Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,731199,,,,,,,,,,,117823328,,,,,,,,,,140737138589696,140737138589696,679936,,,,,,,,,,,,,
"2025-10-27 10:28:46.3169688Z","2025-10-27 10:28:46.3169688Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\oleaut32.dll",,,,,,,,,,,902937,,,,,,,,,,,3898092977,,,,,,,,,,140737139310592,140737139310592,880640,,,,,,,,,,,,,
"2025-10-27 10:28:46.3169788Z","2025-10-27 10:28:46.3169788Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\shell32.dll",,,,,,,,,,,7753361,,,,,,,,,,,2280271250,,,,,,,,,,140737140228096,140737140228096,7655424,,,,,,,,,,,,,
"2025-10-27 10:28:46.3169896Z","2025-10-27 10:28:46.3169896Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\ole32.dll",,,,,,,,,,,1710585,,,,,,,,,,,770585389,,,,,,,,,,140737148092416,140737148092416,1671168,,,,,,,,,,,,,
"2025-10-27 10:28:46.3170116Z","2025-10-27 10:28:46.3170116Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\comdlg32.dll",,,,,,,,,,,1022067,,,,,,,,,,,3073174542,,,,,,,,,,140737149796352,140737149796352,995328,,,,,,,,,,,,,
"2025-10-27 10:28:46.3170246Z","2025-10-27 10:28:46.3170246Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\msvcrt.dll",,,,,,,,,,,758106,,,,,,,,,,,3198461912,,,,,,,,,,140737152090112,140737152090112,692224,,,,,,,,,,,,,
"2025-10-27 10:28:46.3170342Z","2025-10-27 10:28:46.3170342Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\imm32.dll",,,,,,,,,,,237947,,,,,,,,,,,2763417762,,,,,,,,,,140737152811008,140737152811008,192512,,,,,,,,,,,,,
"2025-10-27 10:28:46.3170440Z","2025-10-27 10:28:46.3170440Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\user32.dll",,,,,,,,,,,1879241,,,,,,,,,,,560336548,,,,,,,,,,140737153073152,140737153073152,1855488,,,,,,,,,,,,,
"2025-10-27 10:28:46.3170626Z","2025-10-27 10:28:46.3170626Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\advapi32.dll",,,,,,,,,,,806569,,,,,,,,,,,3871129049,,,,,,,,,,140737156415488,140737156415488,737280,,,,,,,,,,,,,
"2025-10-27 10:28:46.3170783Z","2025-10-27 10:28:46.3170783Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\kernel32.dll",,,,,,,,,,,844151,,,,,,,,,,,1746094868,,,,,,,,,,140737159757824,140737159757824,823296,,,,,,,,,,,,,
"2025-10-27 10:28:46.3170891Z","2025-10-27 10:28:46.3170891Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\combase.dll",,,,,,,,,,,3695857,,,,,,,,,,,2074935505,,,,,,,,,,140737160609792,140737160609792,3649536,,,,,,,,,,,,,
"2025-10-27 10:28:46.3171012Z","2025-10-27 10:28:46.3171012Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\shlwapi.dll",,,,,,,,,,,465416,,,,,,,,,,,960017527,,,,,,,,,,140737164279808,140737164279808,401408,,,,,,,,,,,,,
"2025-10-27 10:28:46.3171094Z","2025-10-27 10:28:46.3171094Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\gdi32.dll",,,,,,,,,,,224859,,,,,,,,,,,234412959,,,,,,,,,,140737165262848,140737165262848,176128,,,,,,,,,,,,,
"2025-10-27 10:28:46.3171258Z","2025-10-27 10:28:46.3171258Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,,773618,,,,,,,,,,,4119808238,,,,,,,,,,140737165524992,140737165524992,724992,,,,,,,,,,,,,
"2025-10-27 10:28:46.3171374Z","2025-10-27 10:28:46.3171374Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\SHCore.dll",,,,,,,,,,,1021917,,,,,,,,,,,2963687667,,,,,,,,,,140737166639104,140737166639104,991232,,,,,,,,,,,,,
"2025-10-27 10:28:46.3171492Z","2025-10-27 10:28:46.3171492Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\rpcrt4.dll",,,,,,,,,,,1185784,,,,,,,,,,,3598429018,,,,,,,,,,140737167687680,140737167687680,1146880,,,,,,,,,,,,,
"2025-10-27 10:28:46.3171588Z","2025-10-27 10:28:46.3171588Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"C:\Windows\System32\ntdll.dll",,,,,,,,,,,2538757,,,,,,,,,,,592187216,,,,,,,,,,140737173913600,140737173913600,2523136,,,,,,,,,,,,,
"2025-10-27 10:28:46.3171810Z","2025-10-27 10:28:46.3171810Z","ETW","Microsoft-Windows-Kernel-Process",2,"ProcessStopStop "," 7248 Notepad.exe",12208,,," 7248 Notepad.exe",,,"Notepad.exe",,,,,,,,,134060345179863984,,,,,,,,4032,,,,,,,,,,,,,,,,,,,3203072,3252224,241027920,3221225477,134060345263163159,191,0,0,0,2,0,0
"2025-10-27 10:28:48.0763205Z","2025-10-27 10:28:48.0763205Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 2964 MpDefenderCoreService.exe",9716,,," 2964 MpDefenderCoreService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,18446672673145090048,18446672673145065472,140737174395840,0,399873683456,9716,399875506176,399875440640,140737174395840,,,,566960,,,,,,,,,,,,
"2025-10-27 10:28:48.0924198Z","2025-10-27 10:28:48.0924198Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3224 MsMpEng.exe",11388,,," 3224 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,18446672673132486656,18446672673132462080,140737174395840,0,102066184192,11388,102064193536,102064128000,140737174395840,,,,1046520,,,,,,,,,,,,
