timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,desiredaccess,linksourcename,linktargetname,returncode,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,classification,eventtype,fileid,fileusn,info,scansource,creationtime,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,featureid,bytescopied,operationstatus,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,targetthreadcreatetime,targetthreadid,data,startstop,threadtime,deltacpu,deltawall,startqpc,id,process,reason,fullregionsize,lastprotectionmask,targetaddress,channel,eventid,cycletime,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,featuretype,keypath,newvalue,oldvalue,usermode,valuename
"2025-11-02 11:58:39.1133797Z","2025-11-02 11:58:39.1133797Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  756 csrss.exe",772,,," 8236 Notepad.exe",14176,,,,,,,,,,,,1762084719113379700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.1189967Z","2025-11-02 11:58:39.1189967Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5620 svchost.exe",6460,,,"11896 attack-911.exe",,,,,,,,,,,,,1762084719118996700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049792,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.1223703Z","2025-11-02 11:58:39.1223703Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5620 svchost.exe",6460,,," 8236 Notepad.exe",,,,,,,,,,,,,1762084719122370300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4353,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.1224030Z","2025-11-02 11:58:39.1224030Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 5620 svchost.exe",6460,,," 8236 Notepad.exe",14176,,,,,,,,,,,,1762084719122403000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.124059500Z","2025-11-02 11:58:39.1240618Z","myETW","Attack-Provider",1337,"Attack-Provider","11896 attack-911.exe",,,,,,"After starting subprocess with PID 8236",,,,,,,,,,,1762084719124061800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.1242379Z","2025-11-02 11:58:39.1242379Z","ETW","Microsoft-Antimalware-Engine",43,"ExpensiveOperationTask ExpensiveOperationBegin"," 5912 MsMpEng.exe",15520,,,,,"BM InitializeFriendlyStatus::IsKnownFriendly()",,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe",,,,,,1762084719124237900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8236,true,15468750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.1242487Z","2025-11-02 11:58:39.1242487Z","ETW","Microsoft-Antimalware-Engine",67,"ExpensiveOperationTask ExpensiveOperationEnd"," 5912 MsMpEng.exe",15520,,,,,"BM InitializeFriendlyStatus::IsKnownFriendly()",,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe",,,,,,1762084719124248700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8236,false,15468750,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.1245614Z","2025-11-02 11:58:39.1245614Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5912 MsMpEng.exe",14136,,," 8236 Notepad.exe",,,,,,,,,,,,,1762084719124561400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052672,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.1245718Z","2025-11-02 11:58:39.1245718Z","ETW","Microsoft-Antimalware-Engine",5,"Stream scan request  Start "," 5912 MsMpEng.exe",14136,," 8236 Notepad.exe",,,,"C:\WINDOWS\Prefetch\NOTEPAD.EXE-03DAB70A.pf",,,,,,,,,,1762084719124571800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80625000,,,,2019419592,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe",2,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.1248970Z","2025-11-02 11:58:39.1248970Z","ETW","Microsoft-Antimalware-Engine",6,"Stream scan request  Stop "," 5912 MsMpEng.exe",14136,," 8236 Notepad.exe",,,,"C:\WINDOWS\Prefetch\NOTEPAD.EXE-03DAB70A.pf",,,,,,,,,,1762084719124897000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80625000,,,,2019419592,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe",2,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.1264817Z","2025-11-02 11:58:39.1264817Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5912 MsMpEng.exe",15520,,," 8236 Notepad.exe",,,,,,,,,,,,,1762084719126481700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5136,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.1911589Z","2025-11-02 11:58:39.1911589Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring  BmInternal"," 5912 MsMpEng.exe",10276,," 8236 Notepad.exe",,,,,,,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe","'C:\Windows\System32\notepad.exe'",1762084719191158900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.1924410Z","2025-11-02 11:58:39.1924410Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring  BmInternal"," 5912 MsMpEng.exe",10276,," 8236 Notepad.exe",,,,,,,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe","'C:\Windows\System32\notepad.exe'",1762084719192441000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.2040790Z","2025-11-02 11:58:39.2040790Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 8236 Notepad.exe",14176,,,"11896 attack-911.exe",,,,,,,,,,,,,1762084719204079000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.2235716Z","2025-11-02 11:58:39.2235716Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM "," 5912 MsMpEng.exe",5948,,," 5912 MsMpEng.exe",,,,,,,,,,,,,1762084719223571600,,,,,,,,12288,1814320054272,134064706181846822,5912,49,7,55,18295873486198557,134064706233149399,5948,134064706181846822,5912,49,7,55,18295873486198557,"RWX",315392,134064706181846822,49,7,55,18295873486198557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.2738650Z","2025-11-02 11:58:39.2738650Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","11624 Notepad.exe",11812,,," 8236 Notepad.exe",,,,,,,,,,,,,1762084719273865000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:39.7003700Z","2025-11-02 11:58:39.7003700Z","ETW","Microsoft-Antimalware-Engine",3,"Message  Info "," 5912 MsMpEng.exe",14136,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\NotepadXamlUI\StatusBarItem.xbf : CI bit is set, but level is too low. Level: 0",,,,,,,,,,,1762084719700370000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:40.095033600Z","2025-11-02 11:58:40.0950376Z","myETW","Attack-Provider",1337,"Attack-Provider","11896 attack-911.exe",,,,,,"Before opening process handle",,,,,,,,,,,1762084720095037600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:40.0956270Z","2025-11-02 11:58:40.0956270Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","11896 attack-911.exe",8848,,," 8236 Notepad.exe",,,,,,,,,,,,,1762084720095627000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:40.095631700Z","2025-11-02 11:58:40.0956333Z","myETW","Attack-Provider",1337,"Attack-Provider","11896 attack-911.exe",,,,,,"After opening process handle",,,,,,,,,,,1762084720095633400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:41.080864500Z","2025-11-02 11:58:41.0808693Z","myETW","Attack-Provider",1337,"Attack-Provider","11896 attack-911.exe",,,,,,"Before allocating memory for shellcode",,,,,,,,,,,1762084721080869300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:41.081490100Z","2025-11-02 11:58:41.0814916Z","myETW","Attack-Provider",1337,"Attack-Provider","11896 attack-911.exe",,,,,,"After allocating memory for shellcode, at: 000002304BF30000",,,,,,,,,,,1762084721081491600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:42.056882200Z","2025-11-02 11:58:42.0568861Z","myETW","Attack-Provider",1337,"Attack-Provider","11896 attack-911.exe",,,,,,"Before writing shellcode to process",,,,,,,,,,,1762084722056886100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:42.057573900Z","2025-11-02 11:58:42.0575857Z","myETW","Attack-Provider",1337,"Attack-Provider","11896 attack-911.exe",,,,,,"After writing shellcode to process, at: 000002304BF30000",,,,,,,,,,,1762084722057585700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:42.7783298Z","2025-11-02 11:58:42.7783298Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1756 VBoxService.exe",1884,,,"11896 attack-911.exe",,,,,,,,,,,,,1762084722778329800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:42.7783490Z","2025-11-02 11:58:42.7783490Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1756 VBoxService.exe",1884,,,"11896 attack-911.exe",,,,,,,,,,,,,1762084722778349000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:42.7783582Z","2025-11-02 11:58:42.7783582Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1756 VBoxService.exe",1884,,,"11896 attack-911.exe",,,,,,,,,,,,,1762084722778358200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:42.7783895Z","2025-11-02 11:58:42.7783895Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1756 VBoxService.exe",1884,,," 8236 Notepad.exe",,,,,,,,,,,,,1762084722778389500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:42.7784065Z","2025-11-02 11:58:42.7784065Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1756 VBoxService.exe",1884,,," 8236 Notepad.exe",,,,,,,,,,,,,1762084722778406500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:42.7784173Z","2025-11-02 11:58:42.7784173Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1756 VBoxService.exe",1884,,," 8236 Notepad.exe",,,,,,,,,,,,,1762084722778417300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:43.038679500Z","2025-11-02 11:58:43.0386835Z","myETW","Attack-Provider",1337,"Attack-Provider","11896 attack-911.exe",,,,,,"Before changing memory protection to PAGE_EXECUTE_READ",,,,,,,,,,,1762084723038683500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:43.0392988Z","2025-11-02 11:58:43.0392988Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",2,"KERNEL_THREATINT_TASK_PROTECTVM ","11896 attack-911.exe",8848,,," 8236 Notepad.exe",,,,,,,,,,,,,1762084723039298800,,,,,,,,,2406455902208,134065583128417621,11896,0,0,0,18295873486203029,134065583128417682,8848,134065583128417621,11896,0,0,0,18295873486203029,"R-X",276,134065583191079354,0,0,0,18295873486203031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2406455902208,4,4096,"",0,4096,131072,,,,,,,,,,,,4096,"RW-",2406455902208,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:43.039302600Z","2025-11-02 11:58:43.0393043Z","myETW","Attack-Provider",1337,"Attack-Provider","11896 attack-911.exe",,,,,,"After changing memory protection to PAGE_EXECUTE_READ",,,,,,,,,,,1762084723039304300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:44.018959100Z","2025-11-02 11:58:44.0189639Z","myETW","Attack-Provider",1337,"Attack-Provider","11896 attack-911.exe",,,,,,"Before reading memory to verify write",,,,,,,,,,,1762084724018963900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:44.019709600Z","2025-11-02 11:58:44.0197117Z","myETW","Attack-Provider",1337,"Attack-Provider","11896 attack-911.exe",,,,,,"After reading memory to verify write",,,,,,,,,,,1762084724019711700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:44.0509165Z","2025-11-02 11:58:44.0509165Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 5912 MsMpEng.exe",9080,,"11896 attack-911.exe",,,,,,,,,,,,,,1762084724050916500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:44.0512025Z","2025-11-02 11:58:44.0512025Z","ETW","Microsoft-Antimalware-Engine",43,"ExpensiveOperationTask ExpensiveOperationBegin"," 5912 MsMpEng.exe",15520,,,,,"BM VerifyIsFriendlyFile()",,,,,"C:\Users\Public\Downloads\attack-911.exe",,,,,,1762084724051202500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11896,true,15937500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:44.0512044Z","2025-11-02 11:58:44.0512044Z","ETW","Microsoft-Antimalware-Engine",43,"ExpensiveOperationTask ExpensiveOperationBegin"," 5912 MsMpEng.exe",15520,,,,,"VerifyIsFriendlyFile(1)",,,,,"C:\Users\Public\Downloads\attack-911.exe",,,,,,1762084724051204400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11896,true,15937500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:44.0514409Z","2025-11-02 11:58:44.0514409Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",15520,,,,,,"C:\Users\Public\Downloads\attack-911.exe",,"0x8002",,,,,,,,1762084724051440900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,116513,3519553304,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:44.0517045Z","2025-11-02 11:58:44.0517045Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",15520,,,,,,"C:\Users\Public\Downloads\attack-911.exe",,"0x8002",,,,,,,,1762084724051704500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,56,116513,3519553304,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:44.0517858Z","2025-11-02 11:58:44.0517858Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",15520,,,,,,"C:\Users\Public\Downloads\attack-911.exe",,"0x8002",,,,,,,,1762084724051785800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,56,116513,3519553304,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:44.0518401Z","2025-11-02 11:58:44.0518401Z","ETW","Microsoft-Antimalware-Engine",38,"Cache  CacheLookup"," 5912 MsMpEng.exe",15520,,,,,,"C:\Users\Public\Downloads\attack-911.exe","USN Cache","MISS",,,,,,,,1762084724051840100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:44.0519004Z","2025-11-02 11:58:44.0519004Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5912 MsMpEng.exe",15520,,,"11896 attack-911.exe",,,,,,,,,,,,,1762084724051900400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:44.0522865Z","2025-11-02 11:58:44.0522865Z","ETW","Microsoft-Antimalware-Engine",30,"UfsScanFileTask Start "," 5912 MsMpEng.exe",15520,,,,,,"C:\Users\Public\Downloads\attack-911.exe",,,,,,,,,,1762084724052286500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140731983724544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15937500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:44.0529808Z","2025-11-02 11:58:44.0529808Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM "," 5912 MsMpEng.exe",15520,,," 5912 MsMpEng.exe",,,,,,,,,,,,,1762084724052980800,,,,,,,,12288,1814320054272,134064706181846822,5912,49,7,55,18295873486198557,134065573468188071,15520,134064706181846822,5912,49,7,55,18295873486198557,"RWX",1101824,134064706181846822,49,7,55,18295873486198557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
