timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,timestamp_ns,userstackbase,userstacklimit,win32startaddr,cycletime,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,fullregionsize,lastprotectionmask,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetaddress,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,connid,daddr,dport,saddr,seqnum,size,sport,desiredaccess,returncode,id,process,reason,threadtime,action,key,vault,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,attrid,attrseq,attrsubset,featureid,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,data,startstop,deltacpu,deltawall,engineid,flags,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,devicename,devicenamelength,drivername,drivernamelength,accessmask,washardened,oldfilename,foldername,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,allocationtype,classification,eventtype,fileid,fileusn,info,scansource,integritylevel,imagepath,processcontextid,channel,eventid,first resource path,first resource type,resource count,scan source,type,startqpc,actionstatus,allsigseqs,allsigshas,determination,enginereportguid,etwdatareporttype,extradatajson,islatent,ispassivemode,processcommandline,processcreationtime,processpath,realpath,reporttype,resourcedata,resourceschema,rtpprocesscreationtime,rtpprocessid,scantype,sha1,sha256,threatname,vpath,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,count,terminationtime,bytescopied,operationstatus,featuretype,keypath,newvalue,oldvalue,usermode,valuename
"2025-12-16 12:03:13.4658244Z","ETW-TI","1","0","2025-12-16 12:03:13.4658244Z","Microsoft-Windows-Threat-Intelligence",13,"KERNEL_THREATINT_TASK_READVM ","14968 attack-169.exe",1496,,," 1012 lsass.exe",,,,,,,,,,,,,,,,,,,1765886593465824400,,,,,,,,,,,,,,,,,,,,,,,,2285801625616,134103601477143728,14968,0,0,0,8444249301320649,134103601477143799,1496,,,,,,,,,,,,134103588351266158,0,8,60,8444249301319692,2285795016704,4,5148672,"",0,16777216,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,0,,,,,,
"2025-12-16 12:03:13.4658252Z","ETW","1","1","2025-12-16 12:03:13.4658252Z","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3736 MsMpEng.exe",6104,,"14968 attack-169.exe",,,,,,,,,,,,,,,,,,,,1765886593465825200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:03:13.4658272Z","ETW-TI","1","0","2025-12-16 12:03:13.4658272Z","Microsoft-Windows-Threat-Intelligence",13,"KERNEL_THREATINT_TASK_READVM ","14968 attack-169.exe",1496,,," 1012 lsass.exe",,,,,,,,,,,,,,,,,,,1765886593465827200,,,,,,,,,,,,,,,,,,,,,,,,2285801725248,134103601477143728,14968,0,0,0,8444249301320649,134103601477143799,1496,,,,,,,,,,,,134103588351266158,0,8,60,8444249301319692,2285795016704,4,5148672,"",0,16777216,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,,,,,,
"2025-12-16 12:03:13.4658300Z","ETW-TI","1","0","2025-12-16 12:03:13.4658300Z","Microsoft-Windows-Threat-Intelligence",13,"KERNEL_THREATINT_TASK_READVM ","14968 attack-169.exe",1496,,," 1012 lsass.exe",,,,,,,,,,,,,,,,,,,1765886593465830000,,,,,,,,,,,,,,,,,,,,,,,,2285801585664,134103601477143728,14968,0,0,0,8444249301320649,134103601477143799,1496,,,,,,,,,,,,134103588351266158,0,8,60,8444249301319692,2285795016704,4,5148672,"",0,16777216,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,,,,,,
"2025-12-16 12:03:13.4658303Z","ETW","1","1","2025-12-16 12:03:13.4658303Z","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3736 MsMpEng.exe",6104,,"14968 attack-169.exe",,,,,,,,,,,,,,,,,,,,1765886593465830300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:03:13.4658327Z","ETW-TI","1","0","2025-12-16 12:03:13.4658327Z","Microsoft-Windows-Threat-Intelligence",13,"KERNEL_THREATINT_TASK_READVM ","14968 attack-169.exe",1496,,," 1012 lsass.exe",,,,,,,,,,,,,,,,,,,1765886593465832700,,,,,,,,,,,,,,,,,,,,,,,,2285801625616,134103601477143728,14968,0,0,0,8444249301320649,134103601477143799,1496,,,,,,,,,,,,134103588351266158,0,8,60,8444249301319692,2285795016704,4,5148672,"",0,16777216,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,,,,,,
"2025-12-16 12:03:13.4658353Z","ETW","1","1","2025-12-16 12:03:13.4658353Z","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3736 MsMpEng.exe",6104,,"14968 attack-169.exe",,,,,,,,,,,,,,,,,,,,1765886593465835300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:03:13.4658356Z","ETW-TI","1","0","2025-12-16 12:03:13.4658356Z","Microsoft-Windows-Threat-Intelligence",13,"KERNEL_THREATINT_TASK_READVM ","14968 attack-169.exe",1496,,," 1012 lsass.exe",,,,,,,,,,,,,,,,,,,1765886593465835600,,,,,,,,,,,,,,,,,,,,,,,,2285801621776,134103601477143728,14968,0,0,0,8444249301320649,134103601477143799,1496,,,,,,,,,,,,134103588351266158,0,8,60,8444249301319692,2285795016704,4,5148672,"",0,16777216,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,0,,,,,,
"2025-12-16 12:03:13.4658384Z","ETW-TI","1","0","2025-12-16 12:03:13.4658384Z","Microsoft-Windows-Threat-Intelligence",13,"KERNEL_THREATINT_TASK_READVM ","14968 attack-169.exe",1496,,," 1012 lsass.exe",,,,,,,,,,,,,,,,,,,1765886593465838400,,,,,,,,,,,,,,,,,,,,,,,,2285801725088,134103601477143728,14968,0,0,0,8444249301320649,134103601477143799,1496,,,,,,,,,,,,134103588351266158,0,8,60,8444249301319692,2285795016704,4,5148672,"",0,16777216,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,,,,,,
"2025-12-16 12:03:13.4658401Z","ETW","1","1","2025-12-16 12:03:13.4658401Z","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3736 MsMpEng.exe",6104,,"14968 attack-169.exe",,,,,,,,,,,,,,,,,,,,1765886593465840100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:03:13.4658412Z","ETW-TI","1","0","2025-12-16 12:03:13.4658412Z","Microsoft-Windows-Threat-Intelligence",13,"KERNEL_THREATINT_TASK_READVM ","14968 attack-169.exe",1496,,," 1012 lsass.exe",,,,,,,,,,,,,,,,,,,1765886593465841200,,,,,,,,,,,,,,,,,,,,,,,,2285801726448,134103601477143728,14968,0,0,0,8444249301320649,134103601477143799,1496,,,,,,,,,,,,134103588351266158,0,8,60,8444249301319692,2285795016704,4,5148672,"",0,16777216,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,0,,,,,,
"2025-12-16 12:03:13.4658440Z","ETW-TI","1","0","2025-12-16 12:03:13.4658440Z","Microsoft-Windows-Threat-Intelligence",13,"KERNEL_THREATINT_TASK_READVM ","14968 attack-169.exe",1496,,," 1012 lsass.exe",,,,,,,,,,,,,,,,,,,1765886593465844000,,,,,,,,,,,,,,,,,,,,,,,,2285801621776,134103601477143728,14968,0,0,0,8444249301320649,134103601477143799,1496,,,,,,,,,,,,134103588351266158,0,8,60,8444249301319692,2285795016704,4,5148672,"",0,16777216,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,,,,,,
"2025-12-16 12:03:13.4658450Z","ETW","1","1","2025-12-16 12:03:13.4658450Z","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3736 MsMpEng.exe",6104,,"14968 attack-169.exe",,,,,,,,,,,,,,,,,,,,1765886593465845000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:03:13.4658468Z","ETW-TI","1","0","2025-12-16 12:03:13.4658468Z","Microsoft-Windows-Threat-Intelligence",13,"KERNEL_THREATINT_TASK_READVM ","14968 attack-169.exe",1496,,," 1012 lsass.exe",,,,,,,,,,,,,,,,,,,1765886593465846800,,,,,,,,,,,,,,,,,,,,,,,,2285801620176,134103601477143728,14968,0,0,0,8444249301320649,134103601477143799,1496,,,,,,,,,,,,134103588351266158,0,8,60,8444249301319692,2285795016704,4,5148672,"",0,16777216,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,0,,,,,,
"2025-12-16 12:03:13.4658524Z","ETW","1","1","2025-12-16 12:03:13.4658524Z","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3736 MsMpEng.exe",6104,,"14968 attack-169.exe",,,,,,,,,,,,,,,,,,,,1765886593465852400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:03:13.4658573Z","ETW","1","1","2025-12-16 12:03:13.4658573Z","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3736 MsMpEng.exe",6104,,"14968 attack-169.exe",,,,,,,,,,,,,,,,,,,,1765886593465857300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:03:13.4658622Z","ETW","1","1","2025-12-16 12:03:13.4658622Z","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3736 MsMpEng.exe",6104,,"14968 attack-169.exe",,,,,,,,,,,,,,,,,,,,1765886593465862200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:03:13.4658622Z","ETW-TI","1","0","2025-12-16 12:03:13.4658622Z","Microsoft-Windows-Threat-Intelligence",13,"KERNEL_THREATINT_TASK_READVM ","14968 attack-169.exe",1496,,," 1012 lsass.exe",,,,,,,,,,,,,,,,,,,1765886593465862200,,,,,,,,,,,,,,,,,,,,,,,,2285801729008,134103601477143728,14968,0,0,0,8444249301320649,134103601477143799,1496,,,,,,,,,,,,134103588351266158,0,8,60,8444249301319692,2285795016704,4,5148672,"",0,16777216,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,,,,,,
"2025-12-16 12:03:13.4658652Z","ETW-TI","1","0","2025-12-16 12:03:13.4658652Z","Microsoft-Windows-Threat-Intelligence",13,"KERNEL_THREATINT_TASK_READVM ","14968 attack-169.exe",1496,,," 1012 lsass.exe",,,,,,,,,,,,,,,,,,,1765886593465865200,,,,,,,,,,,,,,,,,,,,,,,,2285801584256,134103601477143728,14968,0,0,0,8444249301320649,134103601477143799,1496,,,,,,,,,,,,134103588351266158,0,8,60,8444249301319692,2285795016704,4,5148672,"",0,16777216,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,,,,,,
"2025-12-16 12:03:13.4658676Z","ETW","1","1","2025-12-16 12:03:13.4658676Z","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3736 MsMpEng.exe",6104,,"14968 attack-169.exe",,,,,,,,,,,,,,,,,,,,1765886593465867600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:03:13.4658683Z","ETW-TI","1","0","2025-12-16 12:03:13.4658683Z","Microsoft-Windows-Threat-Intelligence",13,"KERNEL_THREATINT_TASK_READVM ","14968 attack-169.exe",1496,,," 1012 lsass.exe",,,,,,,,,,,,,,,,,,,1765886593465868300,,,,,,,,,,,,,,,,,,,,,,,,2285801620176,134103601477143728,14968,0,0,0,8444249301320649,134103601477143799,1496,,,,,,,,,,,,134103588351266158,0,8,60,8444249301319692,2285795016704,4,5148672,"",0,16777216,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,,,,,,
"2025-12-16 12:03:13.4658712Z","ETW-TI","1","0","2025-12-16 12:03:13.4658712Z","Microsoft-Windows-Threat-Intelligence",13,"KERNEL_THREATINT_TASK_READVM ","14968 attack-169.exe",1496,,," 1012 lsass.exe",,,,,,,,,,,,,,,,,,,1765886593465871200,,,,,,,,,,,,,,,,,,,,,,,,2285802222032,134103601477143728,14968,0,0,0,8444249301320649,134103601477143799,1496,,,,,,,,,,,,134103588351266158,0,8,60,8444249301319692,2285795016704,4,5148672,"",0,16777216,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,0,,,,,,
"2025-12-16 12:03:13.4658730Z","ETW","1","1","2025-12-16 12:03:13.4658730Z","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3736 MsMpEng.exe",6104,,"14968 attack-169.exe",,,,,,,,,,,,,,,,,,,,1765886593465873000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:03:13.4658742Z","ETW-TI","1","0","2025-12-16 12:03:13.4658742Z","Microsoft-Windows-Threat-Intelligence",13,"KERNEL_THREATINT_TASK_READVM ","14968 attack-169.exe",1496,,," 1012 lsass.exe",,,,,,,,,,,,,,,,,,,1765886593465874200,,,,,,,,,,,,,,,,,,,,,,,,2285801729408,134103601477143728,14968,0,0,0,8444249301320649,134103601477143799,1496,,,,,,,,,,,,134103588351266158,0,8,60,8444249301319692,2285795016704,4,5148672,"",0,16777216,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,,,,,,
"2025-12-16 12:03:13.4658770Z","ETW-TI","1","0","2025-12-16 12:03:13.4658770Z","Microsoft-Windows-Threat-Intelligence",13,"KERNEL_THREATINT_TASK_READVM ","14968 attack-169.exe",1496,,," 1012 lsass.exe",,,,,,,,,,,,,,,,,,,1765886593465877000,,,,,,,,,,,,,,,,,,,,,,,,2285801764160,134103601477143728,14968,0,0,0,8444249301320649,134103601477143799,1496,,,,,,,,,,,,134103588351266158,0,8,60,8444249301319692,2285795016704,4,5148672,"",0,16777216,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,0,,,,,,
"2025-12-16 12:03:13.4658780Z","ETW","1","1","2025-12-16 12:03:13.4658780Z","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3736 MsMpEng.exe",6104,,"14968 attack-169.exe",,,,,,,,,,,,,,,,,,,,1765886593465878000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:03:13.4658799Z","ETW-TI","1","0","2025-12-16 12:03:13.4658799Z","Microsoft-Windows-Threat-Intelligence",13,"KERNEL_THREATINT_TASK_READVM ","14968 attack-169.exe",1496,,," 1012 lsass.exe",,,,,,,,,,,,,,,,,,,1765886593465879900,,,,,,,,,,,,,,,,,,,,,,,,2285802222032,134103601477143728,14968,0,0,0,8444249301320649,134103601477143799,1496,,,,,,,,,,,,134103588351266158,0,8,60,8444249301319692,2285795016704,4,5148672,"",0,16777216,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,,,,,,
"2025-12-16 12:03:13.4658827Z","ETW-TI","1","0","2025-12-16 12:03:13.4658827Z","Microsoft-Windows-Threat-Intelligence",13,"KERNEL_THREATINT_TASK_READVM ","14968 attack-169.exe",1496,,," 1012 lsass.exe",,,,,,,,,,,,,,,,,,,1765886593465882700,,,,,,,,,,,,,,,,,,,,,,,,2285802222672,134103601477143728,14968,0,0,0,8444249301320649,134103601477143799,1496,,,,,,,,,,,,134103588351266158,0,8,60,8444249301319692,2285795016704,4,5148672,"",0,16777216,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,0,,,,,,
"2025-12-16 12:03:13.4658835Z","ETW","1","1","2025-12-16 12:03:13.4658835Z","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3736 MsMpEng.exe",6104,,"14968 attack-169.exe",,,,,,,,,,,,,,,,,,,,1765886593465883500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:03:13.4658855Z","ETW-TI","1","0","2025-12-16 12:03:13.4658855Z","Microsoft-Windows-Threat-Intelligence",13,"KERNEL_THREATINT_TASK_READVM ","14968 attack-169.exe",1496,,," 1012 lsass.exe",,,,,,,,,,,,,,,,,,,1765886593465885500,,,,,,,,,,,,,,,,,,,,,,,,2285802083840,134103601477143728,14968,0,0,0,8444249301320649,134103601477143799,1496,,,,,,,,,,,,134103588351266158,0,8,60,8444249301319692,2285795016704,4,5148672,"",0,16777216,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,,,,,,
"2025-12-16 12:03:13.4658887Z","ETW-TI","1","0","2025-12-16 12:03:13.4658887Z","Microsoft-Windows-Threat-Intelligence",13,"KERNEL_THREATINT_TASK_READVM ","14968 attack-169.exe",1496,,," 1012 lsass.exe",,,,,,,,,,,,,,,,,,,1765886593465888700,,,,,,,,,,,,,,,,,,,,,,,,2285802085680,134103601477143728,14968,0,0,0,8444249301320649,134103601477143799,1496,,,,,,,,,,,,134103588351266158,0,8,60,8444249301319692,2285795016704,4,5148672,"",0,16777216,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,,,,,,
"2025-12-16 12:03:13.4658891Z","ETW","1","1","2025-12-16 12:03:13.4658891Z","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3736 MsMpEng.exe",6104,,"14968 attack-169.exe",,,,,,,,,,,,,,,,,,,,1765886593465889100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:03:13.4658916Z","ETW-TI","1","0","2025-12-16 12:03:13.4658916Z","Microsoft-Windows-Threat-Intelligence",13,"KERNEL_THREATINT_TASK_READVM ","14968 attack-169.exe",1496,,," 1012 lsass.exe",,,,,,,,,,,,,,,,,,,1765886593465891600,,,,,,,,,,,,,,,,,,,,,,,,2285802222672,134103601477143728,14968,0,0,0,8444249301320649,134103601477143799,1496,,,,,,,,,,,,134103588351266158,0,8,60,8444249301319692,2285795016704,4,5148672,"",0,16777216,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,,,,,,
"2025-12-16 12:03:13.4658942Z","ETW","1","1","2025-12-16 12:03:13.4658942Z","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3736 MsMpEng.exe",6104,,"14968 attack-169.exe",,,,,,,,,,,,,,,,,,,,1765886593465894200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
