timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,createtime,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,protectionmask,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,viewsize,lastprotectionmask,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,regionsize,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-12-15 14:21:26.7695638Z","ETW","1","1","2025-12-15 14:21:26.7695638Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",6084,,,,,,"C:\ProgramData\Cyvera\Prevention\40ed217b-bbd1-48f5-910a-6ca42d89133c\agent.id",,,,,,,,,,1765808486769563800,,,,,,,,,,,,,,,,128,84017248,18446712232251622672,18446712232262636456,6084,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:26.7695670Z","ETW","1","1","2025-12-15 14:21:26.7695670Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",6084,,,,,,"C:\ProgramData\Cyvera\Prevention\40ed217b-bbd1-48f5-910a-6ca42d89133c\agent.id",,,,,,,,,,1765808486769567100,,,,,,,,,,,,,,,,,,,,,,18446630854738801008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:26.7746339Z","ETW","1","1","2025-12-15 14:21:26.7746339Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",6084,,,,,,"C:\ProgramData\Cyvera\Prevention\40ed217b-bbd1-48f5-910a-6ca42d89133c\content_settings.json",,,,,,,,,,1765808486774633900,,,,,,,,,,,,,,,,128,84017248,18446712232251630272,18446712232233075624,6084,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:26.7746368Z","ETW","1","1","2025-12-15 14:21:26.7746368Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",6084,,,,,,"C:\ProgramData\Cyvera\Prevention\40ed217b-bbd1-48f5-910a-6ca42d89133c\content_settings.json",,,,,,,,,,1765808486774636800,,,,,,,,,,,,,,,,,,,,,,18446630854857426944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:26.7770782Z","ETW","0","0","2025-12-15 14:21:26.7770782Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 5092 AggregatorHost.exe",5632,,," 3112 svchost.exe",10100,,,,,,,,,,,,1765808486777078200,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:26.7785871Z","ETW","1","0","2025-12-15 14:21:26.7785871Z","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5092 AggregatorHost.exe",7040,,," 5092 AggregatorHost.exe",,,,,,,,,,,,,1765808486778587100,,,,,,,18446684154555957248,18446684154555928576,140729808179472,0,545374035968,9860,545372766208,545372758016,140729808179472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:26.7786035Z","ETW","0","0","2025-12-15 14:21:26.7786035Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 5092 AggregatorHost.exe",7040,,," 5092 AggregatorHost.exe",9860,,,,,,,,,,,,1765808486778603600,,,,,,,,,,,,,,,,,,,,,,,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:26.7786586Z","ETW","0","0","2025-12-15 14:21:26.7786586Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 5092 AggregatorHost.exe",7040,,," 3112 svchost.exe",10100,,,,,,,,,,,,1765808486778658600,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:26.7788091Z","ETW","0","0","2025-12-15 14:21:26.7788091Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 5092 AggregatorHost.exe",7040,,," 3112 svchost.exe",10100,,,,,,,,,,,,1765808486778809100,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:26.7789556Z","ETW","0","0","2025-12-15 14:21:26.7789556Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 5092 AggregatorHost.exe",7040,,," 3112 svchost.exe",10100,,,,,,,,,,,,1765808486778955600,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:26.7790222Z","ETW","0","0","2025-12-15 14:21:26.7790222Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 5092 AggregatorHost.exe",7040,,," 3112 svchost.exe",10100,,,,,,,,,,,,1765808486779022200,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:26.7790755Z","ETW","0","0","2025-12-15 14:21:26.7790755Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 5092 AggregatorHost.exe",7040,,," 3112 svchost.exe",10100,,,,,,,,,,,,1765808486779075500,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:26.7791538Z","ETW","0","0","2025-12-15 14:21:26.7791538Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 5092 AggregatorHost.exe",7040,,," 3112 svchost.exe",10100,,,,,,,,,,,,1765808486779153800,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:26.7792319Z","ETW","0","0","2025-12-15 14:21:26.7792319Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 5092 AggregatorHost.exe",7040,,," 3112 svchost.exe",10100,,,,,,,,,,,,1765808486779231900,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:26.7793041Z","ETW","0","0","2025-12-15 14:21:26.7793041Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 5092 AggregatorHost.exe",7040,,," 3112 svchost.exe",10100,,,,,,,,,,,,1765808486779304100,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:26.7793746Z","ETW","0","0","2025-12-15 14:21:26.7793746Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 5092 AggregatorHost.exe",7040,,," 3112 svchost.exe",10100,,,,,,,,,,,,1765808486779374600,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:26.7794432Z","ETW","0","0","2025-12-15 14:21:26.7794432Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 5092 AggregatorHost.exe",7040,,," 3112 svchost.exe",10100,,,,,,,,,,,,1765808486779443200,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:26.7795126Z","ETW","0","0","2025-12-15 14:21:26.7795126Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 5092 AggregatorHost.exe",7040,,," 3112 svchost.exe",10100,,,,,,,,,,,,1765808486779512600,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:26.7795984Z","ETW","0","0","2025-12-15 14:21:26.7795984Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 5092 AggregatorHost.exe",7040,,," 3112 svchost.exe",10100,,,,,,,,,,,,1765808486779598400,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:26.8290625Z","ETW","1","1","2025-12-15 14:21:26.8290625Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",6084,,,,,,"C:\ProgramData\Cyvera\Prevention\40ed217b-bbd1-48f5-910a-6ca42d89133c\agent_settings.json",,,,,,,,,,1765808486829062500,,,,,,,,,,,,,,,,128,84017248,18446712232251627872,18446712232262636456,6084,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:26.8290670Z","ETW","1","1","2025-12-15 14:21:26.8290670Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",6084,,,,,,"C:\ProgramData\Cyvera\Prevention\40ed217b-bbd1-48f5-910a-6ca42d89133c\agent_settings.json",,,,,,,,,,1765808486829067100,,,,,,,,,,,,,,,,,,,,,,18446630854740935088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.0297558Z","ETW","1","1","2025-12-15 14:21:27.0297558Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",6084,,,,,,"C:\ProgramData\Cyvera\Prevention\40ed217b-bbd1-48f5-910a-6ca42d89133c\cloud_frontend.json",,,,,,,,,,1765808487029755800,,,,,,,,,,,,,,,,128,84017248,18446712232251627872,18446712232062327560,6084,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.0297606Z","ETW","1","1","2025-12-15 14:21:27.0297606Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",6084,,,,,,"C:\ProgramData\Cyvera\Prevention\40ed217b-bbd1-48f5-910a-6ca42d89133c\cloud_frontend.json",,,,,,,,,,1765808487029760600,,,,,,,,,,,,,,,,,,,,,,18446630854849833024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.0417886Z","ETW","1","1","2025-12-15 14:21:27.0417886Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",6084,,,,,,"C:\ProgramData\Cyvera\Prevention\40ed217b-bbd1-48f5-910a-6ca42d89133c\dse_settings.json",,,,,,,,,,1765808487041788600,,,,,,,,,,,,,,,,128,84017248,18446712232251627872,18446712232062327560,6084,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.0417932Z","ETW","1","1","2025-12-15 14:21:27.0417932Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",6084,,,,,,"C:\ProgramData\Cyvera\Prevention\40ed217b-bbd1-48f5-910a-6ca42d89133c\dse_settings.json",,,,,,,,,,1765808487041793200,,,,,,,,,,,,,,,,,,,,,,18446630854880843520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.1782650Z","ETW","1","1","2025-12-15 14:21:27.1782650Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",6084,,,,,,"C:\ProgramData\Cyvera\Prevention\40ed217b-bbd1-48f5-910a-6ca42d89133c\CyveraSystem.reg",,,,,,,,,,1765808487178265000,,,,,,,,,,,,,,,,128,33570848,18446712232251601472,18446712232062327560,6084,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.1782692Z","ETW","1","1","2025-12-15 14:21:27.1782692Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",6084,,,,,,"C:\ProgramData\Cyvera\Prevention\40ed217b-bbd1-48f5-910a-6ca42d89133c\CyveraSystem.reg",,,,,,,,,,1765808487178269200,,,,,,,,,,,,,,,,,,,,,,18446630854849050624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.2747473Z","ETW","1","1","2025-12-15 14:21:27.2747473Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",6084,,,,,,"C:\ProgramData\Cyvera\Prevention\40ed217b-bbd1-48f5-910a-6ca42d89133c\ecl_dse_path_canon.json",,,,,,,,,,1765808487274747400,,,,,,,,,,,,,,,,128,84017248,18446712232251603072,18446712232280197896,6084,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.2747511Z","ETW","1","1","2025-12-15 14:21:27.2747511Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",6084,,,,,,"C:\ProgramData\Cyvera\Prevention\40ed217b-bbd1-48f5-910a-6ca42d89133c\ecl_dse_path_canon.json",,,,,,,,,,1765808487274751200,,,,,,,,,,,,,,,,,,,,,,18446630854901170544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.3066313Z","ETW","0","0","2025-12-15 14:21:27.3066313Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 6572 svchost.exe",7836,,," 6720 explorer.exe",5916,,,,,,,,,,,,1765808487306631300,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.3066423Z","ETW","0","0","2025-12-15 14:21:27.3066423Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 6572 svchost.exe",7836,,," 6720 explorer.exe",5916,,,,,,,,,,,,1765808487306642300,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.3075359Z","ETW","1","1","2025-12-15 14:21:27.3075359Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",6084,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-12-15_14-21-27-306-events.json",,,,,,,,,,1765808487307536000,,,,,,,,,,,,,,,,128,84017250,18446712232251603072,18446712232233075624,6084,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.3075400Z","ETW","1","1","2025-12-15 14:21:27.3075400Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",6084,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-12-15_14-21-27-306-events.json",,,,,,,,,,1765808487307540000,,,,,,,,,,,,,,,,,,,,,,18446630854877554432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.3136357Z","ETW","1","1","2025-12-15 14:21:27.3136357Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",6084,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-12-15_14-21-27-306-process_contexts.json",,,,,,,,,,1765808487313635700,,,,,,,,,,,,,,,,128,84017250,18446712232251595872,18446712232233075624,6084,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.3136396Z","ETW","1","1","2025-12-15 14:21:27.3136396Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",6084,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-12-15_14-21-27-306-process_contexts.json",,,,,,,,,,1765808487313639600,,,,,,,,,,,,,,,,,,,,,,18446630854856919344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.3158275Z","ETW","1","1","2025-12-15 14:21:27.3158275Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",6084,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-12-15_14-21-27-306-os_process_contexts.json",,,,,,,,,,1765808487315827500,,,,,,,,,,,,,,,,128,84017250,18446712232251611872,18446712232233075624,6084,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.3158310Z","ETW","1","1","2025-12-15 14:21:27.3158310Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",6084,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-12-15_14-21-27-306-os_process_contexts.json",,,,,,,,,,1765808487315831100,,,,,,,,,,,,,,,,,,,,,,18446630854829568368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.3180455Z","ETW","1","1","2025-12-15 14:21:27.3180455Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",6084,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-12-15_14-21-27-306-causality_contexts.json",,,,,,,,,,1765808487318045500,,,,,,,,,,,,,,,,128,84017250,18446712232251609472,18446712232233075624,6084,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.3180490Z","ETW","1","1","2025-12-15 14:21:27.3180490Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",6084,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-12-15_14-21-27-306-causality_contexts.json",,,,,,,,,,1765808487318049100,,,,,,,,,,,,,,,,,,,,,,18446630854755344752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.3201317Z","ETW","1","1","2025-12-15 14:21:27.3201317Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",6084,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-12-15_14-21-27-306-containers.json",,,,,,,,,,1765808487320131700,,,,,,,,,,,,,,,,128,84017250,18446712232251609872,18446712232233075624,6084,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.3201352Z","ETW","1","1","2025-12-15 14:21:27.3201352Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",6084,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-12-15_14-21-27-306-containers.json",,,,,,,,,,1765808487320135200,,,,,,,,,,,,,,,,,,,,,,18446630854747545968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.3224106Z","ETW","1","1","2025-12-15 14:21:27.3224106Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",6084,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-12-15_14-21-27-306-injecting_contexts.json",,,,,,,,,,1765808487322410600,,,,,,,,,,,,,,,,128,84017250,18446712232251612672,18446712232062327560,6084,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.3224138Z","ETW","1","1","2025-12-15 14:21:27.3224138Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",6084,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-12-15_14-21-27-306-injecting_contexts.json",,,,,,,,,,1765808487322413900,,,,,,,,,,,,,,,,,,,,,,18446630854812000624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.3244490Z","ETW","1","1","2025-12-15 14:21:27.3244490Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",6084,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-12-15_14-21-27-306-checksum.txt",,,,,,,,,,1765808487324449000,,,,,,,,,,,,,,,,128,84017250,18446712232251614272,18446712232262636456,6084,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.3244537Z","ETW","1","1","2025-12-15 14:21:27.3244537Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",6084,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-12-15_14-21-27-306-checksum.txt",,,,,,,,,,1765808487324453700,,,,,,,,,,,,,,,,,,,,,,18446630854891192688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.3340670Z","ETW","0","0","2025-12-15 14:21:27.3340670Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1628 svchost.exe",4124,,," 3164 cyserver.exe",6084,,,,,,,,,,,,1765808487334067000,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.3340937Z","ETW","0","0","2025-12-15 14:21:27.3340937Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1628 svchost.exe",4124,,," 3164 cyserver.exe",6084,,,,,,,,,,,,1765808487334093700,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.3344103Z","ETW","0","0","2025-12-15 14:21:27.3344103Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1628 svchost.exe",6424,,," 3164 cyserver.exe",6084,,,,,,,,,,,,1765808487334410300,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.3344247Z","ETW","0","0","2025-12-15 14:21:27.3344247Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1628 svchost.exe",6424,,," 3164 cyserver.exe",6084,,,,,,,,,,,,1765808487334424700,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.3345594Z","ETW","0","0","2025-12-15 14:21:27.3345594Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1628 svchost.exe",7596,,," 3164 cyserver.exe",6084,,,,,,,,,,,,1765808487334559400,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.3345702Z","ETW","0","0","2025-12-15 14:21:27.3345702Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1628 svchost.exe",7596,,," 3164 cyserver.exe",6084,,,,,,,,,,,,1765808487334570200,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.3351174Z","ETW","0","0","2025-12-15 14:21:27.3351174Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2252 svchost.exe",8640,,," 3164 cyserver.exe",6084,,,,,,,,,,,,1765808487335117400,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:21:27.3351298Z","ETW","0","0","2025-12-15 14:21:27.3351298Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2252 svchost.exe",8640,,," 3164 cyserver.exe",6084,,,,,,,,,,,,1765808487335129800,,,,,,,,,,,,,,,,,,,,,,,2048,3221225637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
